package	function	cluster	impact	raw_first_edit	raw_first_ref_ir	raw_first_self_ir	semantic_first_edit	semantic_first_ref_ir	semantic_first_self_ir
macro	"_CN14cjcj:macro_pkg16CreateOptionTypeHCN12cjcj:modules17FlatBufferBuilderEjjlj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateOptionTypeHCN12cjcj:modules17FlatBufferBuilderEjjlj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i64 %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !107 {	define i32 @"_CN14cjcj:macro_pkg16CreateOptionTypeHCN12cjcj:modules17FlatBufferBuilderEjjlj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i64 %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !92 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateResumeExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_j"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateResumeExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_j"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !178 {	define i32 @"_CN14cjcj:macro_pkg16CreateResumeExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_j"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateReturnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateReturnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !81 {	define i32 @"_CN14cjcj:macro_pkg16CreateReturnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !166 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateStructBodyHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateStructBodyHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !103 {	define i32 @"_CN14cjcj:macro_pkg16CreateStructBodyHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !180 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateStructDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateStructDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !126 {	define i32 @"_CN14cjcj:macro_pkg16CreateStructDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !118 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateVArrayTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateVArrayTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i8 addrspace(1)* %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !90 {	define i32 @"_CN14cjcj:macro_pkg16CreateVArrayTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i8 addrspace(1)* %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateVarPatternHCN12cjcj:modules17FlatBufferBuilderEjj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateVarPatternHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !124 {	define i32 @"_CN14cjcj:macro_pkg16CreateVarPatternHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !459 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16FreeNativeBufferHPh"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN14cjcj:macro_pkg16FreeNativeBufferHPh"(%v1* noalias sret(%v1) %v2, i8* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	define void @"_CN14cjcj:macro_pkg16FreeNativeBufferHPh"(%v1* noalias sret(%v1) %v2, i8* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !183 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16GetMacroFuncNameHRNat6StringEbY2_"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN14cjcj:macro_pkg16GetMacroFuncNameHRNat6StringEbY2_"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3, i1 %v4, %v1* noalias nocapture readonly %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !92 {	define void @"_CN14cjcj:macro_pkg16GetMacroFuncNameHRNat6StringEbY2_"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3, i1 %v4, %v1* noalias nocapture readonly %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !117 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16GetMacroTaskTypeHCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16GetMacroTaskTypeHCNac9ArrayListIhE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !105 {	define i32 @"_CN14cjcj:macro_pkg16GetMacroTaskTypeHCNac9ArrayListIhE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !171 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16GetMethodPointerHCNY_13RuntimeHandleERNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8* @"_CN14cjcj:macro_pkg16GetMethodPointerHCNY_13RuntimeHandleERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !99 {	define i8* @"_CN14cjcj:macro_pkg16GetMethodPointerHCNY_13RuntimeHandleERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !133 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16registerMacroCtxHCNY_9MacroCallE"	CG-INSTRUCTION-SELECTION	functional	replace	  %v26 = invoke i8 addrspace(1)* @"rt$CreateOverflowException_msg"(%v27* @"$const_cjstring.H")	  %v26 = call i8 addrspace(1)* @"rt$CreateOverflowException_msg"(%v27* @"$const_cjstring.H")	replace	  %v26 = invoke i8 addrspace(1)* @"rt$CreateOverflowException_msg"(%v27* @"$const_cjstring.H")	  %v26 = call i8 addrspace(1)* @"rt$CreateOverflowException_msg"(%v27* @"$const_cjstring.H")
macro	"_CN14cjcj:macro_pkg17CJ_AST_DiagReportHPuPiPhkk"	CG-METADATA-NUMBERING	cosmetic	replace	  %v136 = load i32, i32* %v135, align 4, !untrusted_ref !11	  %v136 = load i32, i32* %v135, align 4, !untrusted_ref !13	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17ContainsTokenKindHCNac9ArrayListINN8cjcj:lex9TokenKindEEY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN14cjcj:macro_pkg17ContainsTokenKindHCNac9ArrayListINN8cjcj:lex9TokenKindEEY5_"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !104 {	define i1 @"_CN14cjcj:macro_pkg17ContainsTokenKindHCNac9ArrayListINN8cjcj:lex9TokenKindEEY5_"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !139 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreateDoWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_Y5_jY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreateDoWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5, i8 addrspace(1)* %v6, i32 %v7, i8 addrspace(1)* %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !132 {	define i32 @"_CN14cjcj:macro_pkg17CreateDoWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5, i8 addrspace(1)* %v6, i32 %v7, i8 addrspace(1)* %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !134 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreateEnumPatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_j"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreateEnumPatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_j"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !122 {	define i32 @"_CN14cjcj:macro_pkg17CreateEnumPatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_j"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !141 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreateFeaturesSetHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreateFeaturesSetHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i32 %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !192 {	define i32 @"_CN14cjcj:macro_pkg17CreateFeaturesSetHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i32 %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !462 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreatePackageSpecHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjjjY5_hbb"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreatePackageSpecHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjjjY5_hbb"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i32 %v7, i32 %v8, i8 addrspace(1)* %v9, i8 %v10, i1 %v11, i1 %v12) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !126 {	define i32 @"_CN14cjcj:macro_pkg17CreatePackageSpecHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jjjjY5_hbb"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i32 %v7, i32 %v8, i8 addrspace(1)* %v9, i8 %v10, i1 %v11, i1 %v12) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !123 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreatePerformExprHCN12cjcj:modules17FlatBufferBuilderEjj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreatePerformExprHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !136 {	define i32 @"_CN14cjcj:macro_pkg17CreatePerformExprHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !90 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17CreateTypePatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg17CreateTypePatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !127 {	define i32 @"_CN14cjcj:macro_pkg17CreateTypePatternHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !93 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17MacroExpandFailedHCNac9ArrayListIRN8cjcj:lex5TokenEE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN14cjcj:macro_pkg17MacroExpandFailedHCNac9ArrayListIRN8cjcj:lex5TokenEE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !185 {	define i1 @"_CN14cjcj:macro_pkg17MacroExpandFailedHCNac9ArrayListIRN8cjcj:lex5TokenEE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !96 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17MakeOwnedNodeDeclHNN8cjcj:ast7ASTKindE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg17MakeOwnedNodeDeclHNN8cjcj:ast7ASTKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !188 {	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg17MakeOwnedNodeDeclHNN8cjcj:ast7ASTKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !95 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17ProcessQuotaMarksHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN14cjcj:macro_pkg17ProcessQuotaMarksHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !208 {	define void @"_CN14cjcj:macro_pkg17ProcessQuotaMarksHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !124 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg17TraverseMacroNodeHCNY_9MacroCallERNat6StringECNac9ArrayListICNY_12ChildMessageEE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN14cjcj:macro_pkg17TraverseMacroNodeHCNY_9MacroCallERNat6StringECNac9ArrayListICNY_12ChildMessageEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, %v4* noalias nocapture readonly %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !117 {	define void @"_CN14cjcj:macro_pkg17TraverseMacroNodeHCNY_9MacroCallERNat6StringECNac9ArrayListICNY_12ChildMessageEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, %v4* noalias nocapture readonly %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !174 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateConstPatternHCN12cjcj:modules17FlatBufferBuilderEjjj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateConstPatternHCN12cjcj:modules17FlatBufferBuilderEjjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i32 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !198 {	define i32 @"_CN14cjcj:macro_pkg18CreateConstPatternHCN12cjcj:modules17FlatBufferBuilderEjjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i32 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !85 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateConstantTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateConstantTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !104 {	define i32 @"_CN14cjcj:macro_pkg18CreateConstantTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !127 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateIncOrDecExprHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateIncOrDecExprHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i16 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !206 {	define i32 @"_CN14cjcj:macro_pkg18CreateIncOrDecExprHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i16 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !142 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateLitConstExprHCN12cjcj:modules17FlatBufferBuilderEjjtttb"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateLitConstExprHCN12cjcj:modules17FlatBufferBuilderEjjtttb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i16 %v5, i16 %v6, i1 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !128 {	define i32 @"_CN14cjcj:macro_pkg18CreateLitConstExprHCN12cjcj:modules17FlatBufferBuilderEjjtttb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i16 %v5, i16 %v6, i1 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !146 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateMemberAccessHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateMemberAccessHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i8 addrspace(1)* %v7, i32 %v8, i8 addrspace(1)* %v9) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !109 {	define i32 @"_CN14cjcj:macro_pkg18CreateMemberAccessHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i8 addrspace(1)* %v7, i32 %v8, i8 addrspace(1)* %v9) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !181 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateMemberAccessHCN8cjcj:ast4ExprERNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg18CreateMemberAccessHCN8cjcj:ast4ExprERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !135 {	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg18CreateMemberAccessHCN8cjcj:ast4ExprERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !100 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg18CreateOptionalExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg18CreateOptionalExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !109 {	define i32 @"_CN14cjcj:macro_pkg18CreateOptionalExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !127 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
