block	gap_kind	named_symbol	source_anchor	severity	status	judge_evidence
b14	INVENTED	DepTypeIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4625	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4644 `private func DepTypeIndex(depType: DepType): Int64 {` (+1 matches)
b14	INVENTED	DeserializeCHIR	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:820	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:884 `public func DeserializeCHIR(): Bool {`; FEATURE_DEBT.md mentions this identifier
b14	INVENTED	DetectCangjieHome	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:867	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:746 `if (!DetectCangjieHome()) {` (+1 matches)
b14	INVENTED	DetectCangjieModules	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:891	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:751 `if (!DetectCangjieModules()) {` (+1 matches)
b14	INVENTED	Diagnose	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:58	LOW	OBSOLETE	raw invented/name-shape finding has no exact current mapped occurrence; 2026-07-04 aggregate classified invented-only bullets as scan noise; FEATURE_DEBT.md mentions this identifier
b14	INVENTED	DiagnoseInvalidPlugin	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:273	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:271 `DiagnoseInvalidPlugin(pluginPath)` (+2 matches)
b14	INVENTED	DiagnoseRefactor	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:62	LOW	OBSOLETE	raw invented/name-shape finding has no exact current mapped occurrence; 2026-07-04 aggregate classified invented-only bullets as scan noise; FEATURE_DEBT.md mentions this identifier
b14	INVENTED	DumpAST	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:1246	LOW	REMAINING	"selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:305 `DumpAST(GetSourcePackages(), globalOpts.output, ""parse"")` (+9 matches)"
b14	INVENTED	DumpASTToScreen	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:1240	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:239 `DumpASTToScreen(GetSourcePackages())` (+2 matches)
b14	INVENTED	DumpActionIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendOptions.cj:27	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendOptions.cj:27 `private func DumpActionIndex(action: DumpAction): Int64 {` (+1 matches)
b14	INVENTED	DumpMacro	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:661	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:694 `public func DumpMacro(): Unit {`
b14	INVENTED	DumpSymbols	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:657	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:690 `public func DumpSymbols(): Unit {`
b14	INVENTED	DumpTokens	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:625	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:658 `public func DumpTokens(): Bool {`
b14	INVENTED	EmitCategoryDiagnostics	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:83	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:88 `public func EmitCategoryDiagnostics(category: DiagCategory): Unit {` (+1 matches)
b14	INVENTED	EmitCategoryGroup	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:87	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:92 `public func EmitCategoryGroup(): Unit {` (+1 matches)
b14	INVENTED	EmitRealCodeGenForCompilerInstance	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:95	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:433 `public func EmitRealCodeGenForCompilerInstance(instance: CompilerInstance): Bool {`
b14	INVENTED	EnableFlatAttribute	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2001	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1998 `EnableFlatAttribute(decl, wordIdx * 64 + bit)` (+1 matches)
b14	INVENTED	EnsureExportId	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2803	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:346 `let exportId = builder.CreateString(EnsureExportId(decl))` (+2 matches)
b14	INVENTED	EnsureFlatDecl	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2361	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1763 `if (let Some(decl) <- EnsureFlatDecl(record)) {` (+10 matches)
b14	INVENTED	EnsureFlatGenericParamMangle	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2268	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2225 `EnsureFlatGenericParamMangle(gpd, decl, idx)` (+1 matches)
b14	INVENTED	EnsureMangledName	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2765	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2730 `return EnsureMangledName(decl)` (+1 matches)
b14	INVENTED	EscapeJson	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6814	LOW	REMAINING	"selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5018 `return ""{\""package\"":\"""" + EscapeJson(pkg.fullPackageName) + ""\"","" +` (+6 matches)"
b14	INVENTED	ExistingFlatGeneric	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2286	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2204 `if (let Some(existing) <- ExistingFlatGeneric(decl)) {` (+1 matches)
b14	INVENTED	ExistingMangledName	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2790	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:648 `paramOwnerMangles[DeclKey(param)] = ExistingMangledName(fd)` (+1 matches)
b14	INVENTED	FileByFlatIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2115	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1083 `allFileIds[fileIdx] = FileByFlatIndex(UInt32(fileIdx + 1)).begin.fileID` (+2 matches)
b14	INVENTED	FileExist	/root/cj_build/wt/scan_b14/packages/frontend/src/SourceText.cj:23	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/SourceText.cj:23 `public func FileExist(path: String): Bool {` (+1 matches)
b14	INVENTED	FinalizeSourceImportedDecls	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1789	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1773 `FinalizeSourceImportedDecls()` (+1 matches)
b14	INVENTED	FindAndSaveDepStdCjoPath	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6431	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5489 `let depCjoPath = FindAndSaveDepStdCjoPath(depStdPkg)` (+3 matches)
b14	INVENTED	FindImportedPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2161	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2169 `let importedPackage = FindImportedPackage(fullPackageName)` (+2 matches)
b14	INVENTED	FindImportedPackageDecl	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4329	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4291 `return FindImportedPackageDecl(id.decl)` (+1 matches)
b14	INVENTED	FindSavedExpr	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:803	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:803 `private func FindSavedExpr(realExpr: Expr): Option<UInt32> {` (+1 matches)
b14	INVENTED	FindUniqueRealMainPackageIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:160	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:497 `let mainPackageIndex = FindUniqueRealMainPackageIndex(realPackages)` (+1 matches)
b14	INVENTED	FlatAttributeByIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2007	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2021 `if (let Some(attr) <- FlatAttributeByIndex(idx)) {` (+1 matches)
b14	INVENTED	FlatBuiltInType	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2170	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1872 `return BuiltInDecl(FlatBuiltInType(reader, record))` (+1 matches)
b14	INVENTED	FlatCaptureKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3987	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2493 `body.captureKind = FlatCaptureKind(reader.U8Field(bodyTable, 12, 0u8))` (+1 matches)
b14	INVENTED	FlatDeclaredInDifferentFiles	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4416	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4416 `if (FlatDeclaredInDifferentFiles(decl, existingDecl)) {` (+1 matches)
b14	INVENTED	FlatExprTable	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3508	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:789 `let exprTable = FlatExprTable(reader, index2)` (+8 matches)
b14	INVENTED	FlatImportAccessLevel	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1697	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1689 `SetFlatImportAccessLevel(importSpec, FlatImportAccessLevel(reader.U8Field(importTable, 14, 0u8)))` (+1 matches)
b14	INVENTED	FlatNominalKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2353	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1601 `if (let Some(nominalKind) <- FlatNominalKind(record.kind)) {` (+1 matches)
b14	INVENTED	FlatOperatorKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3939	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2441 `funcDecl.op = FlatOperatorKind(reader.U8Field(infoTable, 8, 0u8))` (+5 matches)
b14	INVENTED	FlatOverflowStrategy	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3930	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1280 `expr.overflowStrategy = FlatOverflowStrategy(reader.U8Field(exprTable, 16, 0u8))` (+2 matches)
b14	INVENTED	FlatPrimitiveExprKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:2840	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2850 `let pte = PrimitiveTypeExpr(FlatPrimitiveExprKind(reader, reader.U32Field(exprTable, 14, 0u32)))` (+1 matches)
b14	INVENTED	FlatPrimitiveTypeKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4351	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2871 `return FlatPrimitiveTypeKind(reader.U16Field(typeTable, 4, 1u16)) ?? TypeKind.TYPE_INVALID` (+2 matches)
b14	INVENTED	FlatToForInKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3299	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:3297 `fie.forInKind = FlatToForInKind(reader.U8Field(infoTable, 6, 0u8))` (+1 matches)
b14	INVENTED	FlatToLitConstKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:380	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:385 `private func FlatToLitConstKind(value: UInt8): LitConstKind {` (+1 matches)
b14	INVENTED	FlatToStringKind	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:395	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:400 `private func FlatToStringKind(value: UInt8): StringKind {` (+1 matches)
b14	INVENTED	ForInKindToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2134	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:1434 `builder.AddU8(1, ForInKindToFlat(fie.forInKind))` (+1 matches)
b14	INVENTED	FreeCHIRData	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:804	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:868 `public func FreeCHIRData(): Unit {`
b14	INVENTED	FrontendAccessLevelIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5568	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5899 `return FrontendAccessLevelIndex(srcLevel) <= FrontendAccessLevelIndex(refLevel)` (+5 matches)
b14	INVENTED	FrontendPackageRelationIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4600	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4619 `private func FrontendPackageRelationIndex(relation: FrontendPackageRelation): Int64 {` (+1 matches)
b14	INVENTED	FuncDeclTypeForSerialization	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:415	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:390 `if (let Some(ty) <- FuncDeclTypeForSerialization(funcDecl)) {` (+1 matches)
b14	INVENTED	GeneratePkgDepInfo	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4954	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4969 `public func GeneratePkgDepInfo(pkgs: ArrayList<Package>): ArrayList<String> {`
b14	INVENTED	GeneratePkgDepInfoByCjo	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4968	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5201 `public func GeneratePkgDepInfoByCjo(path: String): ArrayList<String> {`
b14	INVENTED	GenericInstantiatePackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6805	LOW	FIXED	identifier removed since audit base from packages/frontend/src/FrontendModel.cj by 1846dcc6 `refactor(sema): unify GIM facade (GenericInstantiationManager.cpp:19-52)`
b14	INVENTED	GetAbsPath	/root/cj_build/wt/scan_b14/packages/frontend/src/SourceText.cj:49	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/SourceText.cj:49 `public func GetAbsPath(path: String): Option<String> {` (+1 matches)
b14	INVENTED	GetAllDependencyPackageDecls	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4742	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4761 `public func GetAllDependencyPackageDecls(fullPackageName: String, includeMacroPkg: Bool): ArrayList<Package...` (+1 matches)
b14	INVENTED	GetAllDependencyPackageNames	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4757	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4767 `for (pkgName in GetAllDependencyPackageNames(fullPackageName, includeMacroPkg)) {` (+2 matches)
b14	INVENTED	GetAllDependentPackageDecls	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5175	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5442 `public func GetAllDependentPackageDecls(fullPackageName: String, includeMacroPkg: Bool): ArrayList<PackageD...`
b14	INVENTED	GetAllDependentPackageNames	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5179	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5446 `public func GetAllDependentPackageNames(fullPackageName: String): ArrayList<String> {`
b14	INVENTED	GetAllFilesUnderCurrentPath	/root/cj_build/wt/scan_b14/packages/frontend/src/SourceText.cj:39	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/SourceText.cj:39 `public func GetAllFilesUnderCurrentPath(path: String, extension: String, shouldSkipTestFiles!: Bool = true,` (+1 matches)
b14	INVENTED	GetAllImportedPackages	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5109	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5344 `public func GetAllImportedPackages(): ArrayList<Package> {` (+1 matches)
